Date,Average Temperature (°C),City
2012-01-23,3.533333333,Balikesir
2012-01-24,4.491666667,Balikesir
2012-01-25,7.854166667,Balikesir
2012-01-26,6.683333333,Balikesir
2012-01-27,-0.895833333,Balikesir
2012-01-28,0.7875,Balikesir
2012-01-29,1.1625,Balikesir
2012-01-30,-1.075,Balikesir
2012-01-31,-2.616666667,Balikesir
2012-02-01,-1.9125,Balikesir
2012-02-02,-1.325,Balikesir
2012-02-03,2.8625,Balikesir
2012-02-04,4.2375,Balikesir
2012-02-05,6.395833333,Balikesir
2012-02-06,6.558333333,Balikesir
2012-02-07,6.020833333,Balikesir
2012-02-08,1.0375,Balikesir
2012-02-09,-0.4375,Balikesir
2012-02-10,-0.016666667,Balikesir
2012-02-11,1.154166667,Balikesir
2012-02-12,4.820833333,Balikesir
2012-02-13,6.066666667,Balikesir
2012-02-14,6.795833333,Balikesir
2012-02-15,3.404166667,Balikesir
2012-02-16,2.545833333,Balikesir
2012-02-17,-0.495833333,Balikesir
2012-02-18,0.416666667,Balikesir
2012-02-19,2.279166667,Balikesir
2012-02-20,4.395833333,Balikesir
2012-02-21,5.545833333,Balikesir
2012-02-22,4.8125,Balikesir
2012-02-23,3.779166667,Balikesir
2012-02-24,5.5875,Balikesir
2012-02-25,7.475,Balikesir
2012-02-26,8.879166667,Balikesir
2012-02-27,3.45,Balikesir
2012-02-28,-0.495833333,Balikesir
2012-02-29,-2.233333333,Balikesir
2012-03-01,-0.929166667,Balikesir
2012-03-02,1.429166667,Balikesir
2012-03-03,5.195833333,Balikesir
2012-03-04,3.808333333,Balikesir
2012-03-05,5.833333333,Balikesir
2012-03-06,4.9,Balikesir
2012-03-07,4.816666667,Balikesir
2012-03-08,7.220833333,Balikesir
2012-03-09,5.745833333,Balikesir
2012-03-10,4.320833333,Balikesir
2012-03-11,3.125,Balikesir
2012-03-12,2.166666667,Balikesir
2012-03-13,2.541666667,Balikesir
2012-03-14,3.595833333,Balikesir
2012-03-15,4.366666667,Balikesir
2012-03-16,2.808333333,Balikesir
2012-03-17,6.2875,Balikesir
2012-03-18,8.458333333,Balikesir
2012-03-19,9.770833333,Balikesir
2012-03-20,10.75,Balikesir
2012-03-21,11.12916667,Balikesir
2012-03-22,10.62083333,Balikesir
2012-03-23,10.3375,Balikesir
2012-03-24,12.21666667,Balikesir
2012-03-25,12.82083333,Balikesir
2012-03-26,11.56666667,Balikesir
2012-03-27,7.054166667,Balikesir
2012-03-28,7.6875,Balikesir
2012-03-29,9.3875,Balikesir
2012-03-30,11.55,Balikesir
2012-03-31,11.82916667,Balikesir
2012-04-01,12.47916667,Balikesir
2012-04-02,7.304166667,Balikesir
2012-04-03,11.74166667,Balikesir
2012-04-04,14.59166667,Balikesir
2012-04-05,16.26666667,Balikesir
2012-04-06,16.175,Balikesir
2012-04-07,15.6,Balikesir
2012-04-08,16.12916667,Balikesir
2012-04-09,10.175,Balikesir
2012-04-10,6.3125,Balikesir
2012-04-11,8.025,Balikesir
2012-04-12,11.40416667,Balikesir
2012-04-13,14.30416667,Balikesir
2012-04-14,14.96666667,Balikesir
2012-04-15,13.43333333,Balikesir
2012-04-16,14.85416667,Balikesir
2012-04-17,16.875,Balikesir
2012-04-18,13.55833333,Balikesir
2012-04-19,14.75833333,Balikesir
2012-04-20,15.94583333,Balikesir
2012-04-21,14.42916667,Balikesir
2012-04-22,14.63333333,Balikesir
2012-04-23,16.025,Balikesir
2012-04-24,16.84583333,Balikesir
2012-04-25,18.90833333,Balikesir
2012-04-26,16.85833333,Balikesir
2012-04-27,15.05833333,Balikesir
2012-04-28,14.74166667,Balikesir
2012-04-29,15.16666667,Balikesir
2012-04-30,16.34583333,Balikesir
2012-05-01,16.26666667,Balikesir
2012-05-02,16.575,Balikesir
2012-05-03,16.92083333,Balikesir
2012-05-04,19.42083333,Balikesir
2012-05-05,19.7,Balikesir
2012-05-06,20.52083333,Balikesir
2012-05-07,21.53333333,Balikesir
2012-05-08,20.88333333,Balikesir
2012-05-09,17.36666667,Balikesir
2012-05-10,16.3125,Balikesir
2012-05-11,17.46666667,Balikesir
2012-05-12,17.30416667,Balikesir
2012-05-13,18.225,Balikesir
2012-05-14,17.78333333,Balikesir
2012-05-15,18.53333333,Balikesir
2012-05-16,17.44166667,Balikesir
2012-05-17,17.47083333,Balikesir
2012-05-18,16.25833333,Balikesir
2012-05-19,15.64583333,Balikesir
2012-05-20,15.5375,Balikesir
2012-05-21,17.59583333,Balikesir
2012-05-22,21.27083333,Balikesir
2012-05-23,18.54166667,Balikesir
2012-05-24,16.18333333,Balikesir
2012-05-25,16.74583333,Balikesir
2012-05-26,18.2,Balikesir
2012-05-27,19.05,Balikesir
2012-05-28,16.79583333,Balikesir
2012-05-29,17.6125,Balikesir
2012-05-30,18.15,Balikesir
2012-05-31,18.00416667,Balikesir
2012-06-01,20.3,Balikesir
2012-06-02,21.75833333,Balikesir
2012-06-03,22.725,Balikesir
2012-06-04,24.07916667,Balikesir
2012-06-05,23.49166667,Balikesir
2012-06-06,20.5875,Balikesir
2012-06-07,19.14583333,Balikesir
2012-06-08,20.075,Balikesir
2012-06-09,21.29166667,Balikesir
2012-06-10,22.27083333,Balikesir
2012-06-11,25.52916667,Balikesir
2012-06-12,27.5375,Balikesir
2012-06-13,28.80416667,Balikesir
2012-06-14,27.6875,Balikesir
2012-06-15,24.07916667,Balikesir
2012-06-16,23.71666667,Balikesir
2012-06-17,22.54166667,Balikesir
2012-06-18,23.08333333,Balikesir
2012-06-19,23.59583333,Balikesir
2012-06-20,23.83333333,Balikesir
2012-06-21,23.67916667,Balikesir
2012-06-22,24.93333333,Balikesir
2012-06-23,25.74166667,Balikesir
2012-06-24,25.0375,Balikesir
2012-06-25,25.75833333,Balikesir
2012-06-26,26.62916667,Balikesir
2012-06-27,23.66666667,Balikesir
2012-06-28,22.70833333,Balikesir
2012-06-29,23.17083333,Balikesir
2012-06-30,23.70833333,Balikesir
2012-07-01,22.95833333,Balikesir
2012-07-02,23.025,Balikesir
2012-07-03,23.53333333,Balikesir
2012-07-04,25.32083333,Balikesir
2012-07-05,27.49166667,Balikesir
2012-07-06,25.8625,Balikesir
2012-07-07,26.69583333,Balikesir
2012-07-08,25.56666667,Balikesir
2012-07-09,25.8125,Balikesir
2012-07-10,27.65416667,Balikesir
2012-07-11,28.6125,Balikesir
2012-07-12,28.81666667,Balikesir
2012-07-13,28.6875,Balikesir
2012-07-14,27.83333333,Balikesir
2012-07-15,28.16666667,Balikesir
2012-07-16,28.8875,Balikesir
2012-07-17,25.90833333,Balikesir
2012-07-18,24.35,Balikesir
2012-07-19,24.45416667,Balikesir
2012-07-20,25.38333333,Balikesir
2012-07-21,25.77083333,Balikesir
2012-07-22,25.45,Balikesir
2012-07-23,25.975,Balikesir
2012-07-24,27.175,Balikesir
2012-07-25,27.85416667,Balikesir
2012-07-26,27.875,Balikesir
2012-07-27,26.95833333,Balikesir
2012-07-28,26.97916667,Balikesir
2012-07-29,27.3125,Balikesir
2012-07-30,27.47916667,Balikesir
2012-07-31,26.60416667,Balikesir
2012-08-01,25.27916667,Balikesir
2012-08-02,26.10416667,Balikesir
2012-08-03,25.99166667,Balikesir
2012-08-04,26.475,Balikesir
2012-08-05,26.99583333,Balikesir
2012-08-06,27.85416667,Balikesir
2012-08-07,28.05833333,Balikesir
2012-08-08,28.47083333,Balikesir
2012-08-09,27.30416667,Balikesir
2012-08-10,26.9625,Balikesir
2012-08-11,25.87083333,Balikesir
2012-08-12,23.04583333,Balikesir
2012-08-13,23.5875,Balikesir
2012-08-14,24.8625,Balikesir
2012-08-15,25.79166667,Balikesir
2012-08-16,26.0625,Balikesir
2012-08-17,25.10416667,Balikesir
2012-08-18,23.89166667,Balikesir
2012-08-19,23.34166667,Balikesir
2012-08-20,23.425,Balikesir
2012-08-21,24.8125,Balikesir
2012-08-22,27.42083333,Balikesir
2012-08-23,27.55,Balikesir
2012-08-24,27.07083333,Balikesir
2012-08-25,25.88333333,Balikesir
2012-08-26,26.32916667,Balikesir
2012-08-27,27.9625,Balikesir
2012-08-28,21.69583333,Balikesir
2012-08-29,21.64583333,Balikesir
2012-08-30,20.97916667,Balikesir
2012-08-31,21.3375,Balikesir
2012-09-01,21.725,Balikesir
2012-09-02,22.0375,Balikesir
2012-09-03,21.6625,Balikesir
2012-09-04,22.25,Balikesir
2012-09-05,23.29166667,Balikesir
2012-09-06,23.51666667,Balikesir
2012-09-07,21.825,Balikesir
2012-09-08,21.0125,Balikesir
2012-09-09,21.44166667,Balikesir
2012-09-10,21.22916667,Balikesir
2012-09-11,20.42916667,Balikesir
2012-09-12,20.1625,Balikesir
2012-09-13,22.36666667,Balikesir
2012-09-14,24.60833333,Balikesir
2012-09-15,26.59583333,Balikesir
2012-09-16,25.4125,Balikesir
2012-09-17,23.42083333,Balikesir
2012-09-18,22.0625,Balikesir
2012-09-19,20.8375,Balikesir
2012-09-20,22.53333333,Balikesir
2012-09-21,17.76666667,Balikesir
2012-09-22,16.84166667,Balikesir
2012-09-23,18.78333333,Balikesir
2012-09-24,20.6875,Balikesir
2012-09-25,24.2,Balikesir
2012-09-26,25.52083333,Balikesir
2012-09-27,23.25833333,Balikesir
2012-09-28,22.09583333,Balikesir
2012-09-29,21.4,Balikesir
2012-09-30,21.77083333,Balikesir
2012-10-01,21.7125,Balikesir
2012-10-02,23.4,Balikesir
2012-10-03,24.30833333,Balikesir
2012-10-04,21.37083333,Balikesir
2012-10-05,20.075,Balikesir
2012-10-06,20.4125,Balikesir
2012-10-07,20.76666667,Balikesir
2012-10-08,18.6375,Balikesir
2012-10-09,16.8625,Balikesir
2012-10-10,17.24583333,Balikesir
2012-10-11,17.12083333,Balikesir
2012-10-12,18.13333333,Balikesir
2012-10-13,18.97083333,Balikesir
2012-10-14,19.99583333,Balikesir
2012-10-15,21.2875,Balikesir
2012-10-16,21.94583333,Balikesir
2012-10-17,22.4125,Balikesir
2012-10-18,19.39166667,Balikesir
2012-10-19,17.275,Balikesir
2012-10-20,15.47083333,Balikesir
2012-10-21,16.60416667,Balikesir
2012-10-22,17.35,Balikesir
2012-10-23,17.05833333,Balikesir
2012-10-24,16.1375,Balikesir
2012-10-25,15.81666667,Balikesir
2012-10-26,15.5375,Balikesir
2012-10-27,16.7875,Balikesir
2012-10-28,20.90416667,Balikesir
2012-10-29,21.14166667,Balikesir
2012-10-30,17.55416667,Balikesir
2012-10-31,16.2125,Balikesir
2012-11-01,17.25,Balikesir
2012-11-02,19.38333333,Balikesir
2012-11-03,17.825,Balikesir
2012-11-04,17.92083333,Balikesir
2012-11-05,16.67916667,Balikesir
2012-11-06,19.225,Balikesir
2012-11-07,17.34166667,Balikesir
2012-11-08,11.725,Balikesir
2012-11-09,12.49166667,Balikesir
2012-11-10,11.1375,Balikesir
2012-11-11,11.6875,Balikesir
2012-11-12,10.44166667,Balikesir
2012-11-13,10.75416667,Balikesir
2012-11-14,11.62916667,Balikesir
2012-11-15,12.1875,Balikesir
2012-11-16,12.45833333,Balikesir
2012-11-17,12.22083333,Balikesir
2012-11-18,12.06666667,Balikesir
2012-11-19,12.54166667,Balikesir
2012-11-20,13.29166667,Balikesir
2012-11-21,12.34166667,Balikesir
2012-11-22,11.825,Balikesir
2012-11-23,11.25,Balikesir
2012-11-24,10.69166667,Balikesir
2012-11-25,9.9125,Balikesir
2012-11-26,8.495833333,Balikesir
2012-11-27,8.25,Balikesir
2012-11-28,10.29166667,Balikesir
2012-11-29,14.55833333,Balikesir
2012-11-30,16.525,Balikesir
2012-12-01,16.77916667,Balikesir
2012-12-02,17.44166667,Balikesir
2012-12-03,14.07083333,Balikesir
2012-12-04,5.0125,Balikesir
2012-12-05,6.579166667,Balikesir
2012-12-06,8.5,Balikesir
2012-12-07,5.516666667,Balikesir
2012-12-08,5.441666667,Balikesir
2012-12-09,9.783333333,Balikesir
2012-12-10,8.258333333,Balikesir
2012-12-11,8.8625,Balikesir
2012-12-12,7.408333333,Balikesir
2012-12-13,2.833333333,Balikesir
2012-12-14,1.333333333,Balikesir
2012-12-15,1.945833333,Balikesir
2012-12-16,3.775,Balikesir
2012-12-17,7.966666667,Balikesir
2012-12-18,8.1,Balikesir
2012-12-19,7.529166667,Balikesir
2012-12-20,-0.654166667,Balikesir
2012-12-21,0.216666667,Balikesir
2012-12-22,2.245833333,Balikesir
2012-12-23,4.383333333,Balikesir
2012-12-24,4.2,Balikesir
2012-12-25,5.779166667,Balikesir
2012-12-26,7.054166667,Balikesir
2012-12-27,9.025,Balikesir
2012-12-28,11.1625,Balikesir
2012-12-29,8.170833333,Balikesir
2012-12-30,7.595833333,Balikesir
2012-12-31,6.741666667,Balikesir
2013-01-01,6.820833333,Balikesir
2013-01-02,7.958333333,Balikesir
2013-01-03,6.195833333,Balikesir
2013-01-04,6.5,Balikesir
2013-01-05,5.870833333,Balikesir
2013-01-06,2.375,Balikesir
2013-01-07,0.775,Balikesir
2013-01-08,-2.125,Balikesir
2013-01-09,-1.104166667,Balikesir
2013-01-10,0.05,Balikesir
2013-01-11,4.483333333,Balikesir
2013-01-12,7.65,Balikesir
2013-01-13,4.0125,Balikesir
2013-01-14,4.6125,Balikesir
2013-01-15,5.808333333,Balikesir
2013-01-16,9.3875,Balikesir
2013-01-17,10.64583333,Balikesir
2013-01-18,11.34583333,Balikesir
2013-01-19,7.570833333,Balikesir
2013-01-20,10.73333333,Balikesir
2013-01-21,11.1875,Balikesir
2013-01-22,10.97916667,Balikesir
2013-01-23,10.24166667,Balikesir
2013-01-24,8.970833333,Balikesir
2013-01-25,10.57916667,Balikesir
2013-01-26,9.570833333,Balikesir
2013-01-27,3.954166667,Balikesir
2013-01-28,4.7625,Balikesir
2013-01-29,3.529166667,Balikesir
2013-01-30,2.216666667,Balikesir
2013-01-31,4.2875,Balikesir
2013-02-01,5.2,Balikesir
2013-02-02,7.945833333,Balikesir
2013-02-03,13.54166667,Balikesir
2013-02-04,12.9625,Balikesir
2013-02-05,9.633333333,Balikesir
2013-02-06,10.63333333,Balikesir
2013-02-07,12.52083333,Balikesir
2013-02-08,9.770833333,Balikesir
2013-02-09,9.195833333,Balikesir
2013-02-10,8.541666667,Balikesir
2013-02-11,6.104166667,Balikesir
2013-02-12,7.429166667,Balikesir
2013-02-13,8.866666667,Balikesir
2013-02-14,8.829166667,Balikesir
2013-02-15,5.254166667,Balikesir
2013-02-16,4.029166667,Balikesir
2013-02-17,2.9375,Balikesir
2013-02-18,3.508333333,Balikesir
2013-02-19,4.995833333,Balikesir
2013-02-20,5.679166667,Balikesir
2013-02-21,7.133333333,Balikesir
2013-02-22,8.658333333,Balikesir
2013-02-23,10.6,Balikesir
2013-02-24,10.61666667,Balikesir
2013-02-25,12.82916667,Balikesir
2013-02-26,11.42083333,Balikesir
2013-02-27,8.8125,Balikesir
2013-02-28,4.904166667,Balikesir
2013-03-01,5.716666667,Balikesir
2013-03-02,7.120833333,Balikesir
2013-03-03,5.716666667,Balikesir
2013-03-04,5.195833333,Balikesir
2013-03-05,3.833333333,Balikesir
2013-03-06,5.770833333,Balikesir
2013-03-07,8.5875,Balikesir
2013-03-08,10.2875,Balikesir
2013-03-09,12.5875,Balikesir
2013-03-10,14.025,Balikesir
2013-03-11,15.34166667,Balikesir
2013-03-12,13.6875,Balikesir
2013-03-13,13.5,Balikesir
2013-03-14,16.5875,Balikesir
2013-03-15,12.49583333,Balikesir
2013-03-16,6.0625,Balikesir
2013-03-17,3.975,Balikesir
2013-03-18,6.2375,Balikesir
2013-03-19,10.8875,Balikesir
2013-03-20,12.56666667,Balikesir
2013-03-21,14.39166667,Balikesir
2013-03-22,9.170833333,Balikesir
2013-03-23,7.825,Balikesir
2013-03-24,10.29583333,Balikesir
2013-03-25,12.70833333,Balikesir
2013-03-26,12.525,Balikesir
2013-03-27,13.77083333,Balikesir
2013-03-28,10.17916667,Balikesir
2013-03-29,12.57083333,Balikesir
2013-03-30,16.4125,Balikesir
2013-03-31,17.2,Balikesir
2013-04-01,14.49583333,Balikesir
2013-04-02,13.67916667,Balikesir
2013-04-03,15.23333333,Balikesir
2013-04-04,12.68333333,Balikesir
2013-04-05,14.29583333,Balikesir
2013-04-06,18.52916667,Balikesir
2013-04-07,16.2,Balikesir
2013-04-08,10.4125,Balikesir
2013-04-09,8.7375,Balikesir
2013-04-10,12.1,Balikesir
2013-04-11,13.09583333,Balikesir
2013-04-12,14.29166667,Balikesir
2013-04-13,16.175,Balikesir
2013-04-14,13.8,Balikesir
2013-04-15,9.991666667,Balikesir
2013-04-16,8.65,Balikesir
2013-04-17,8.754166667,Balikesir
2013-04-18,8.35,Balikesir
2013-04-19,9.116666667,Balikesir
2013-04-20,9.5875,Balikesir
2013-04-21,11.08333333,Balikesir
2013-04-22,11.81666667,Balikesir
2013-04-23,11.98333333,Balikesir
2013-04-24,13.7875,Balikesir
2013-04-25,16.65,Balikesir
2013-04-26,18.05,Balikesir
2013-04-27,20.12916667,Balikesir
2013-04-28,20.2125,Balikesir
2013-04-29,20.01666667,Balikesir
2013-04-30,18.3625,Balikesir
2013-05-01,17.4875,Balikesir
2013-05-02,16.85833333,Balikesir
2013-05-03,17.4375,Balikesir
2013-05-04,19.10833333,Balikesir
2013-05-05,19.025,Balikesir
2013-05-06,18.10416667,Balikesir
2013-05-07,17.37916667,Balikesir
2013-05-08,17.875,Balikesir
2013-05-09,15.82083333,Balikesir
2013-05-10,15.5,Balikesir
2013-05-11,17.4875,Balikesir
2013-05-12,18.16666667,Balikesir
2013-05-13,16.84583333,Balikesir
2013-05-14,15.51666667,Balikesir
2013-05-15,17.9625,Balikesir
2013-05-16,20.03333333,Balikesir
2013-05-17,21.82083333,Balikesir
2013-05-18,22.65833333,Balikesir
2013-05-19,22.9,Balikesir
2013-05-20,23.24166667,Balikesir
2013-05-21,23.54583333,Balikesir
2013-05-22,24.32083333,Balikesir
2013-05-23,24.74166667,Balikesir
2013-05-24,20.6875,Balikesir
2013-05-25,20.78333333,Balikesir
2013-05-26,21.9125,Balikesir
2013-05-27,20.36666667,Balikesir
2013-05-28,21.275,Balikesir
2013-05-29,25.44583333,Balikesir
2013-05-30,23.29583333,Balikesir
2013-05-31,22.60833333,Balikesir
2013-06-01,21.45,Balikesir
2013-06-02,19.21666667,Balikesir
2013-06-03,19.8375,Balikesir
2013-06-04,21.29166667,Balikesir
2013-06-05,20.5625,Balikesir
2013-06-06,20.1,Balikesir
2013-06-07,21.07916667,Balikesir
2013-06-08,20.75833333,Balikesir
2013-06-09,20.07916667,Balikesir
2013-06-10,22.25416667,Balikesir
2013-06-11,24.77916667,Balikesir
2013-06-12,20.82083333,Balikesir
2013-06-13,20.15833333,Balikesir
2013-06-14,19.59583333,Balikesir
2013-06-15,20.73333333,Balikesir
2013-06-16,22.7375,Balikesir
2013-06-17,24.4125,Balikesir
2013-06-18,24.27083333,Balikesir
2013-06-19,23.27083333,Balikesir
2013-06-20,23.94583333,Balikesir
2013-06-21,22.55,Balikesir
2013-06-22,23.15416667,Balikesir
2013-06-23,24.67916667,Balikesir
2013-06-24,26.88333333,Balikesir
2013-06-25,27.6875,Balikesir
2013-06-26,25.43333333,Balikesir
2013-06-27,24.6,Balikesir
2013-06-28,23.04166667,Balikesir
2013-06-29,24.02916667,Balikesir
2013-06-30,23.4,Balikesir
2013-07-01,21.38333333,Balikesir
2013-07-02,21.52083333,Balikesir
2013-07-03,21.74166667,Balikesir
2013-07-04,21.85416667,Balikesir
2013-07-05,22.67083333,Balikesir
2013-07-06,23.83333333,Balikesir
2013-07-07,24.79583333,Balikesir
2013-07-08,25.475,Balikesir
2013-07-09,25.65416667,Balikesir
2013-07-10,25.0625,Balikesir
2013-07-11,25.02083333,Balikesir
2013-07-12,24.87916667,Balikesir
2013-07-13,24.42083333,Balikesir
2013-07-14,24.49583333,Balikesir
2013-07-15,24.19583333,Balikesir
2013-07-16,23.625,Balikesir
2013-07-17,23.2625,Balikesir
2013-07-18,23.02916667,Balikesir
2013-07-19,23.5,Balikesir
2013-07-20,24.35,Balikesir
2013-07-21,24.2375,Balikesir
2013-07-22,22.87916667,Balikesir
2013-07-23,23.70833333,Balikesir
2013-07-24,25.42083333,Balikesir
2013-07-25,26.25416667,Balikesir
2013-07-26,26.5375,Balikesir
2013-07-27,24.9625,Balikesir
2013-07-28,24.43333333,Balikesir
2013-07-29,25.60416667,Balikesir
2013-07-30,27.55416667,Balikesir
2013-07-31,27.08333333,Balikesir
2013-08-01,23.92083333,Balikesir
2013-08-02,24.975,Balikesir
2013-08-03,25.43333333,Balikesir
2013-08-04,26.1375,Balikesir
2013-08-05,24.35416667,Balikesir
2013-08-06,24.5,Balikesir
2013-08-07,24.90416667,Balikesir
2013-08-08,25.5125,Balikesir
2013-08-09,25.75833333,Balikesir
2013-08-10,26.275,Balikesir
2013-08-11,25.00416667,Balikesir
2013-08-12,25.41666667,Balikesir
2013-08-13,26.25,Balikesir
2013-08-14,26.525,Balikesir
2013-08-15,25.84166667,Balikesir
2013-08-16,26.11666667,Balikesir
2013-08-17,25.36666667,Balikesir
2013-08-18,24.48333333,Balikesir
2013-08-19,25.8875,Balikesir
2013-08-20,25.79166667,Balikesir
2013-08-21,24.99166667,Balikesir
2013-08-22,24.72916667,Balikesir
2013-08-23,24.40416667,Balikesir
2013-08-24,24.675,Balikesir
2013-08-25,25.30416667,Balikesir
2013-08-26,25.43333333,Balikesir
2013-08-27,26.18333333,Balikesir
2013-08-28,28.1625,Balikesir
2013-08-29,28.1375,Balikesir
2013-08-30,23.90833333,Balikesir
2013-08-31,22.42083333,Balikesir
2013-09-01,21.99583333,Balikesir
2013-09-02,22.225,Balikesir
2013-09-03,23.64583333,Balikesir
2013-09-04,20.46666667,Balikesir
2013-09-05,19.65,Balikesir
2013-09-06,21.89583333,Balikesir
2013-09-07,22.9625,Balikesir
2013-09-08,20.65416667,Balikesir
2013-09-09,20.52083333,Balikesir
2013-09-10,22.05,Balikesir
2013-09-11,25.20833333,Balikesir
2013-09-12,27.35,Balikesir
2013-09-13,26.41666667,Balikesir
2013-09-14,21.65416667,Balikesir
2013-09-15,21.52916667,Balikesir
2013-09-16,22.91666667,Balikesir
2013-09-17,20.61666667,Balikesir
2013-09-18,21.7875,Balikesir
2013-09-19,23.35,Balikesir
2013-09-20,20.05833333,Balikesir
2013-09-21,18.56666667,Balikesir
2013-09-22,16.81666667,Balikesir
2013-09-23,17.50416667,Balikesir
2013-09-24,18.9875,Balikesir
2013-09-25,21.85,Balikesir
2013-09-26,22.52083333,Balikesir
2013-09-27,21.02916667,Balikesir
2013-09-28,21.07916667,Balikesir
2013-09-29,23.04583333,Balikesir
2013-09-30,24.33333333,Balikesir
2013-10-01,20.00416667,Balikesir
2013-10-02,12.17083333,Balikesir
2013-10-03,10.08333333,Balikesir
2013-10-04,8.370833333,Balikesir
2013-10-05,8.525,Balikesir
2013-10-06,9.408333333,Balikesir
2013-10-07,10.94166667,Balikesir
2013-10-08,12.10833333,Balikesir
2013-10-09,14.525,Balikesir
2013-10-10,17.27916667,Balikesir
2013-10-11,19.48333333,Balikesir
2013-10-12,19.4875,Balikesir
2013-10-13,16.24583333,Balikesir
2013-10-14,15.6875,Balikesir
2013-10-15,17.87916667,Balikesir
2013-10-16,18.525,Balikesir
2013-10-17,15.425,Balikesir
2013-10-18,12.94166667,Balikesir
2013-10-19,12.94583333,Balikesir
2013-10-20,11.85416667,Balikesir
2013-10-21,12.69166667,Balikesir
2013-10-22,13.32083333,Balikesir
2013-10-23,13.73333333,Balikesir
2013-10-24,12.73333333,Balikesir
2013-10-25,12.325,Balikesir
2013-10-26,12.1875,Balikesir
2013-10-27,12.37083333,Balikesir
2013-10-28,15.42083333,Balikesir
2013-10-29,15.32083333,Balikesir
2013-10-30,14.00416667,Balikesir
2013-10-31,12.34166667,Balikesir
2013-11-01,13.31666667,Balikesir
2013-11-02,13.80833333,Balikesir
2013-11-03,13.125,Balikesir
2013-11-04,13.08333333,Balikesir
2013-11-05,14.65833333,Balikesir
2013-11-06,16.00416667,Balikesir
2013-11-07,11.15833333,Balikesir
2013-11-08,9.4875,Balikesir
2013-11-09,10.79583333,Balikesir
2013-11-10,11.62916667,Balikesir
2013-11-11,13.47916667,Balikesir
2013-11-12,13.44583333,Balikesir
2013-11-13,10.85,Balikesir
2013-11-14,11.19583333,Balikesir
2013-11-15,11.3875,Balikesir
2013-11-16,10.59166667,Balikesir
2013-11-17,8.883333333,Balikesir
2013-11-18,7.804166667,Balikesir
2013-11-19,10.07916667,Balikesir
2013-11-20,13.17916667,Balikesir
2013-11-21,14.9125,Balikesir
2013-11-22,13.11666667,Balikesir
2013-11-23,12.81666667,Balikesir
2013-11-24,14.6125,Balikesir
2013-11-25,13.30833333,Balikesir
2013-11-26,11.675,Balikesir
2013-11-27,10.30416667,Balikesir
2013-11-28,7.9125,Balikesir
2013-11-29,7.533333333,Balikesir
2013-11-30,7.425,Balikesir
2013-12-01,10.15416667,Balikesir
2013-12-02,9.941666667,Balikesir
2013-12-03,4.954166667,Balikesir
2013-12-04,3.816666667,Balikesir
2013-12-05,3.804166667,Balikesir
2013-12-06,3.916666667,Balikesir
2013-12-07,1.625,Balikesir
