No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
1371,2.02E+13,2020-03-04,33:44.6,38.2833,44.4628,5,4.2,0,4.1,4.2,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1372,2.02E+13,2020-03-04,25:56.1,38.4502,39.279,4.5,4.1,0,3.8,4.1,0,0,Ke,SIVRICE (ELAZIG) [West 2.7 km]
1373,2.02E+13,2020-03-02,52:50.1,38.2608,38.8458,2.5,4,0,3.9,4,0,0,Ke,ORMELI-PUTURGE (MALATYA) [North West  1.8 km]
1374,2.02E+13,2020-02-29,29:46.8,38.4275,39.245,4.3,4.5,0,4.5,4.4,0,0,Ke,KURKKOY-SIVRICE (ELAZIG) [North East  0.6 km]
1375,2.02E+13,2020-02-27,36:12.9,35.1483,27.9915,6,4.5,0,4.4,4.5,0,0,Ke,AKDENIZ
1376,2.02E+13,2020-02-27,20:18.6,35.234,27.9623,7.8,4.4,0,4.2,4.4,0,0,Ke,AKDENIZ
1377,2.02E+13,2020-02-27,08:43.6,38.1783,38.6762,5,4.5,0,4.5,4.3,0,0,Ke,ESENLIK-PUTURGE (MALATYA) [North West  1.1 km]
1378,2.02E+13,2020-02-26,44:37.1,35.137,27.8225,5,4,0,3.7,4,0,0,Ke,AKDENIZ
1379,2.02E+13,2020-02-26,20:09.1,35.0388,27.9603,11.8,4.6,0,4.4,4.6,0,0,Ke,AKDENIZ
1380,2.02E+13,2020-02-25,03:35.6,38.27,38.776,5.2,5.1,0,5.1,5,0,0,Ke,KARSIYAKA-PUTURGE (MALATYA) [West 2.8 km]
1381,2.02E+13,2020-02-25,28:13.0,38.4563,44.3212,5,4.2,0,4.1,4.2,0,0,Ke,KAPIKOY-SARAY (VAN) [South East  4.7 km]
1382,2.02E+13,2020-02-25,14:03.2,38.411,44.4663,5,4.6,0,4.4,4.6,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1383,2.02E+13,2020-02-24,44:35.0,38.4175,44.4213,5,4.3,0,4.3,4.3,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1384,2.02E+13,2020-02-24,05:02.1,38.3625,44.2802,5,4,0,3.7,4,0,0,Ke,TURANKOY-SARAY (VAN) [North East  4.6 km]
1385,2.02E+13,2020-02-24,05:38.2,38.334,44.4178,7.7,4.4,0,4.4,4.4,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1386,2.02E+13,2020-02-24,43:33.4,38.9907,27.8767,10.4,5,0,5,5,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [East 0.2 km]
1387,2.02E+13,2020-02-23,44:37.2,38.3615,44.5215,6,4,0,3.9,4,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1388,2.02E+13,2020-02-23,25:47.7,38.2667,44.5067,7.6,4,0,3.8,4,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1389,2.02E+13,2020-02-23,00:42.3,38.4262,44.481,3.4,4.1,0,4,4.1,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1390,2.02E+13,2020-02-23,56:22.6,38.3705,44.4553,5.6,4,0,4,0,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1391,2.02E+13,2020-02-23,54:37.7,38.3353,44.5625,4,4.3,0,4.3,4.2,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1392,2.02E+13,2020-02-23,39:56.9,38.3917,44.6222,5,4.2,0,4,4.2,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1393,2.02E+13,2020-02-23,00:29.6,38.4143,44.4925,7.2,6,0,5.9,6,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1394,2.02E+13,2020-02-23,28:38.2,38.2948,44.5528,2.9,4.2,0,4.1,4.2,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1395,2.02E+13,2020-02-23,40:17.4,38.9957,27.875,11.5,4.8,0,4.8,4.5,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [North 0.6 km]
1396,2.02E+13,2020-02-23,25:39.1,38.3752,44.4592,5,4.2,0,4.1,4.2,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1397,2.02E+13,2020-02-23,06:07.8,38.3925,44.4703,10.4,4,0,3.9,4,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1398,2.02E+13,2020-02-23,48:22.9,38.4025,44.4882,8.1,4.3,0,4.2,4.3,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1399,2.02E+13,2020-02-23,52:57.4,38.3578,44.5345,5,5.8,0,5.8,5.8,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1400,2.02E+13,2020-02-22,26:39.3,37.3948,31.4795,5,4.6,0,4.6,4.5,0,0,Ke,DEREBUCAK (KONYA) [West 2.7 km]
1401,2.02E+13,2020-02-18,23:09.0,39.1088,27.803,12.7,4.3,0,4.3,4.3,0,0,Ke,KARAKURT-KIRKAGAC (MANISA) [South West  0.9 km]
1402,2.02E+13,2020-02-18,41:50.8,38.467,44.4225,5,4.2,0,4,4.2,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1403,2.02E+13,2020-02-18,20:23.9,39.1117,27.8032,7,4,0,4,3.9,0,0,Ke,KARAKURT-KIRKAGAC (MANISA) [West 0.8 km]
1404,2.02E+13,2020-02-18,45:18.1,39.106,27.8155,8.8,4,0,4,4,0,0,Ke,KARAKURT-KIRKAGAC (MANISA) [South East  0.7 km]
1405,2.02E+13,2020-02-18,09:22.3,39.106,27.8257,13,5.2,0,5.2,5.1,0,0,Ke,KARAKURT-KIRKAGAC (MANISA) [South East  1.3 km]
1406,2.02E+13,2020-02-17,16:50.8,38.7143,43.175,5,4,0,3.9,4,0,0,Ke,AGARTI- (VAN) [North West  3.4 km]
1407,2.02E+13,2020-02-17,42:13.4,38.3592,39.1167,5.3,4.6,0,4.5,4.6,0,0,Ke,AKSEKI-SIVRICE (ELAZIG) [North 0.4 km]
1408,2.02E+13,2020-02-16,02:14.0,38.3875,44.436,5,4.7,0,4.7,4.7,0,0,Ke,KASKOL-BASKALE (VAN) [North East  3.3 km]
1409,2.02E+13,2020-02-14,02:15.4,35.7315,26.863,5.4,4.8,0,4.6,4.8,0,0,Ke,AKDENIZ
1410,2.02E+13,2020-02-10,46:49.6,35.1703,27.9688,3.8,4.9,0,4.8,4.9,0,0,Ke,AKDENIZ
1411,2.02E+13,2020-02-08,39:30.7,38.9965,27.8518,9,4.2,0,4.2,4,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [North West  2.1 km]
1412,2.02E+13,2020-02-08,45:14.9,39.0928,27.8188,11.4,4,0,4,3.8,0,0,Ke,KARAKURT-KIRKAGAC (MANISA) [South East  2.2 km]
1413,2.02E+13,2020-02-07,16:02.3,35.0023,26.578,15.2,4,0,4,0,0,0,Ke,GIRIT ADASI ACIKLARI (AKDENIZ)
1414,2.02E+13,2020-02-04,55:23.4,38.9793,27.8397,9.4,5,0,5,4.7,0,0,Ke,MEDAR-AKHISAR (MANISA) [North East  2.4 km]
1415,2.02E+13,2020-02-04,47:09.3,38.9922,27.8615,10.5,4.5,0,4.5,0,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [West 1.1 km]
1416,2.02E+13,2020-02-04,43:15.5,38.9827,27.8703,10.2,4.3,0,4.3,4,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [South West  0.9 km]
1417,2.02E+13,2020-02-04,10:52.9,35.2755,27.9263,7.4,4.3,0,4.3,4.1,0,0,Ke,AKDENIZ
1418,2.02E+13,2020-02-04,27:28.8,38.996,27.8625,6.6,4.2,0,4.2,4,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [North West  1.2 km]
1419,2.02E+13,2020-02-03,19:39.5,38.366,39.0802,5,4.6,0,4.6,4.6,0,0,Ke,KALABA-SIVRICE (ELAZIG) [South West  1.3 km]
1420,2.02E+13,2020-02-03,18:03.9,38.9997,27.8522,9.9,4,0,3.9,4,0,0,Ke,GOKCEAHMET-AKHISAR (MANISA) [South East  2.0 km]
1421,2.02E+13,2020-02-02,36:40.1,39.0885,27.8662,13.7,4.5,0,4.5,4.2,0,0,Ke,SELCIKLI-AKHISAR (MANISA) [North West  3.0 km]
1422,2.02E+13,2020-02-02,40:03.7,35.3292,27.8922,5,4.1,0,4,4.1,0,0,Ke,AKDENIZ
1423,2.02E+13,2020-02-02,25:42.0,39.0785,27.8242,13.7,4.2,0,4.2,4,0,0,Ke,ILYASLAR-KIRKAGAC (MANISA) [East 2.7 km]
1424,2.02E+13,2020-02-02,23:47.3,38.999,27.8562,15.4,4.8,0,4.8,4.7,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [North West  1.8 km]
1425,2.02E+13,2020-02-01,03:48.3,38.4122,39.2077,2.2,4.3,0,4.3,4.3,0,0,Ke,YEDIPINAR-SIVRICE (ELAZIG) [South East  0.5 km]
1426,2.02E+13,2020-01-31,32:49.1,38.5023,39.3268,5.1,4.8,0,4.8,4.6,0,0,Ke,GUNEYKOY-SIVRICE (ELAZIG) [North East  0.4 km]
1427,2.02E+13,2020-01-31,36:11.9,38.4312,39.1463,5,4,0,3.8,4,0,0,Ke,KAVAKKOY-SIVRICE (ELAZIG) [North West  1.2 km]
1428,2.02E+13,2020-01-31,34:36.2,35.08,27.9635,5.3,4.4,0,4.4,4.4,0,0,Ke,AKDENIZ
1429,2.02E+13,2020-01-30,39:58.3,35.1148,27.8855,5,4,0,4,0,0,0,Ke,AKDENIZ
1430,2.02E+13,2020-01-30,21:35.4,35.1038,27.8682,7.1,5.8,0,5.6,5.8,0,0,Ke,AKDENIZ
1431,2.02E+13,2020-01-30,43:54.9,35.0675,27.8395,5,4,0,4,0,0,0,Ke,AKDENIZ
1432,2.02E+13,2020-01-30,12:01.0,35.1108,27.8878,5,4.1,0,4.1,0,0,0,Ke,AKDENIZ
1433,2.02E+13,2020-01-30,35:09.2,39.0335,27.8197,6.3,4,0,4,3.7,0,0,Ke,KADIDAGI-AKHISAR (MANISA) [North East  1.7 km]
1434,2.02E+13,2020-01-30,10:54.4,35.2078,27.8302,2.9,4,0,4,0,0,0,Ke,AKDENIZ
1435,2.02E+13,2020-01-30,28:03.8,35.164,27.8722,5,5.5,0,5.2,5.5,0,0,Ke,AKDENIZ
1436,2.02E+13,2020-01-29,07:28.4,36.8307,44.9645,5,4.8,0,4.8,4.8,0,0,Ke,IRAN
1437,2.02E+13,2020-01-29,36:58.8,35.2475,27.8305,5,4.5,0,4.5,0,0,0,Ke,AKDENIZ
1438,2.02E+13,2020-01-29,10:24.1,35.372,27.9032,84.2,4.2,0,3.9,4.2,0,0,Ke,AKDENIZ
1439,2.02E+13,2020-01-28,44:57.9,35.1688,27.9028,6.4,4.5,0,4.2,4.5,0,0,Ke,AKDENIZ
1440,2.02E+13,2020-01-28,10:26.6,39.0155,27.8498,10.6,4.6,0,4.6,4.5,0,0,Ke,GOKCEAHMET-AKHISAR (MANISA) [East 0.8 km]
1441,2.02E+13,2020-01-28,12:39.0,35.1488,27.9365,5,4.4,0,4.2,4.4,0,0,Ke,AKDENIZ
1442,2.02E+13,2020-01-28,09:11.9,35.2912,28.0003,5,4.1,0,3.8,4.1,0,0,Ke,AKDENIZ
1443,2.02E+13,2020-01-28,38:33.8,35.24,27.8698,5.8,5.5,0,5.3,5.5,0,0,Ke,AKDENIZ
1444,2.02E+13,2020-01-28,53:50.8,39.0925,27.838,13.7,4.3,0,4.3,4.2,0,0,Ke,KARAKURT-KIRKAGAC (MANISA) [South East  3.1 km]
1445,2.02E+13,2020-01-28,26:13.6,39.1045,27.8383,13.6,5.1,0,5.1,5.1,0,0,Ke,KARAKURT-KIRKAGAC (MANISA) [South East  2.4 km]
1446,2.02E+13,2020-01-28,31:30.9,38.3815,39.1222,5,4,0,3.8,4,0,0,Ke,KILICKAYA-SIVRICE (ELAZIG) [North East  2.7 km]
1447,2.02E+13,2020-01-27,11:59.5,38.4075,39.1408,2.6,4.5,0,4.5,4.5,0,0,Ke,KAVAKKOY-SIVRICE (ELAZIG) [South West  1.7 km]
1448,2.02E+13,2020-01-26,12:17.4,38.3583,39.1207,5.1,4,0,4,4,0,0,Ke,AKSEKI-SIVRICE (ELAZIG) [North East  0.5 km]
1449,2.02E+13,2020-01-26,22:45.0,38.256,38.7947,5,4.5,0,4.5,4.5,0,0,Ke,KARSIYAKA-PUTURGE (MALATYA) [South West  2.2 km]
1450,2.02E+13,2020-01-25,20:10.5,38.1858,38.7433,3.9,4,0,3.9,4,0,0,Ke,YAZICA-PUTURGE (MALATYA) [North East  3.9 km]
1451,2.02E+13,2020-01-25,49:47.5,39.0388,27.8338,13.2,4.3,0,4.3,4.1,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North West  1.2 km]
1452,2.02E+13,2020-01-25,46:57.8,38.4195,39.1263,5,4.1,0,4.1,4,0,0,Ke,KAMISLIK-SIVRICE (ELAZIG) [South East  1.4 km]
1453,2.02E+13,2020-01-25,30:08.3,38.3553,39.1012,5.1,5.1,0,5.1,5,0,0,Ke,KILICKAYA-SIVRICE (ELAZIG) [South 1.1 km]
1454,2.02E+13,2020-01-25,14:55.8,38.2208,38.7908,5,4.6,0,4.5,4.6,0,0,Ke,ORMANICI-PUTURGE (MALATYA) [South East  1.3 km]
1455,2.02E+13,2020-01-25,39:33.9,38.3247,38.8133,1,4,0,4,3.9,0,0,Ke,BOLUKKAYA-PUTURGE (MALATYA) [North West  3.6 km]
1456,2.02E+13,2020-01-25,40:03.1,38.5088,39.2992,2.7,4.3,0,4.3,4.2,0,0,Ke,BEKCITEPE-SIVRICE (ELAZIG) [North East  2.0 km]
1457,2.02E+13,2020-01-25,07:33.1,38.3413,39.0625,5.4,4.3,0,4.2,4.3,0,0,Ke,CEVRIMTAS-SIVRICE (ELAZIG) [South 1.1 km]
1458,2.02E+13,2020-01-25,48:49.8,38.4768,39.1618,5,4.3,0,4.2,4.3,0,0,Ke,KAVALLI-SIVRICE (ELAZIG) [South East  0.8 km]
1459,2.02E+13,2020-01-24,16:13.4,39.0588,27.833,4,4,0,4,3.9,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North West  2.9 km]
1460,2.02E+13,2020-01-24,45:03.0,38.4318,39.1712,5,4.3,0,4.3,4.2,0,0,Ke,KAVAKKOY-SIVRICE (ELAZIG) [North East  2.1 km]
1461,2.02E+13,2020-01-24,42:09.7,38.3525,39.063,5,4,0,4,4,0,0,Ke,CEVRIMTAS-SIVRICE (ELAZIG) [North West  0.2 km]
1462,2.02E+13,2020-01-24,49:37.1,38.3703,39.1405,5,4.3,0,4.3,4.2,0,0,Ke,USLU-SIVRICE (ELAZIG) [West 1.4 km]
1463,2.02E+13,2020-01-24,39:58.4,38.4497,39.2058,5,4.1,0,4,4.1,0,0,Ke,DEDEYOLU-SIVRICE (ELAZIG) [South East  2.3 km]
1464,2.02E+13,2020-01-24,03:07.6,38.2313,38.7195,5,4.6,0,4.6,4.5,0,0,Ke,PAZARCIK-PUTURGE (MALATYA) [North West  1.7 km]
1465,2.02E+13,2020-01-24,59:07.4,38.4638,39.206,5,4,0,4,4,0,0,Ke,DEDEYOLU-SIVRICE (ELAZIG) [South East  0.8 km]
1466,2.02E+13,2020-01-24,47:10.2,38.2895,38.7108,5.8,4.1,0,4,4.1,0,0,Ke,KAMISTAS- (MALATYA) [South East  3.6 km]
1467,2.02E+13,2020-01-24,43:21.1,38.3537,38.9288,5,4.6,0,4.4,4.6,0,0,Ke,GELINDERE-SIVRICE (ELAZIG) [South East  1.7 km]
1468,2.02E+13,2020-01-24,36:21.4,38.2387,38.7,2.6,4.4,0,4.2,4.4,0,0,Ke,CAYKOY-PUTURGE (MALATYA) [South West  0.7 km]
1469,2.02E+13,2020-01-24,32:34.7,38.4193,39.0557,5,4.3,0,4.2,4.3,0,0,Ke,GOZELI-SIVRICE (ELAZIG) [South West  1.3 km]
1470,2.02E+13,2020-01-24,17:57.9,38.4503,38.9687,5,4.2,0,4.1,4.2,0,0,Ke,YALINDAMLAR- (ELAZIG) [South 2.8 km]
1471,2.02E+13,2020-01-24,08:05.3,38.4072,39.187,3.5,4.5,0,4.5,4.4,0,0,Ke,YEDIPINAR-SIVRICE (ELAZIG) [South West  1.9 km]
1472,2.02E+13,2020-01-24,55:10.6,38.3922,39.0847,5,6.7,0,6.7,6.5,0,0,Ke,KALABA-SIVRICE (ELAZIG) [North West  2.5 km]
1473,2.02E+13,2020-01-24,04:38.4,39.025,27.8748,6.6,4.2,0,4.2,4,0,0,Ke,MUSALAR-AKHISAR (MANISA) [South East  2.7 km]
1474,2.02E+13,2020-01-23,36:30.5,39.0275,27.8465,7.7,4,0,4,3.9,0,0,Ke,MUSALAR-AKHISAR (MANISA) [South 0.9 km]
1475,2.02E+13,2020-01-23,54:12.0,40.1127,33.2528,6.2,4.6,0,4.6,4.5,0,0,Ke,AHMETADIL-AKYURT (ANKARA) [North East  1.4 km]
1476,2.02E+13,2020-01-23,45:22.9,39.04,27.8467,10.2,4.4,0,4.4,4.3,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North 0.5 km]
1477,2.02E+13,2020-01-22,39:18.1,39.0292,27.855,12.5,4.4,0,4.4,4.2,0,0,Ke,MUSALAR-AKHISAR (MANISA) [South East  1.0 km]
1478,2.02E+13,2020-01-22,52:05.2,39.0657,27.8598,13.9,4.1,0,4.1,4,0,0,Ke,SELCIKLI-AKHISAR (MANISA) [South West  2.8 km]
1479,2.02E+13,2020-01-22,30:10.7,39.0392,27.8405,9.6,4.1,0,4.1,4,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North West  0.7 km]
1480,2.02E+13,2020-01-22,24:07.1,39.046,27.8457,13.7,4.2,0,4.2,3.9,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North 1.2 km]
1481,2.02E+13,2020-01-22,17:38.5,39.0642,27.8477,11.6,4.6,0,4.6,4.3,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North 3.2 km]
1482,2.02E+13,2020-01-22,48:30.0,39.0833,27.8312,12.9,4.1,0,4.1,3.9,0,0,Ke,ILYASLAR-KIRKAGAC (MANISA) [East 3.2 km]
1483,2.02E+13,2020-01-22,25:13.2,39.0737,27.8413,12.7,4.4,0,4.4,4.4,0,0,Ke,ILYASLAR-KIRKAGAC (MANISA) [South East  4.2 km]
1484,2.02E+13,2020-01-22,22:15.7,39.0577,27.839,12.2,5.6,0,5.6,5.6,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North West  2.6 km]
1485,2.02E+13,2020-01-22,46:30.9,38.8637,27.289,8.9,4.2,0,4.2,4,0,0,Ke,SUNGULLU- (MANISA) [South 1.5 km]
1486,2.02E+13,2020-01-11,37:36.7,40.8613,28.2268,14.4,4.9,0,4.9,4.6,0,0,Ke,SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI)
1487,2.02E+13,2020-01-04,11:28.5,37.9112,26.3903,21.2,4.3,0,4.3,4.2,0,0,Ke,EGE DENIZI
1488,2.02E+13,2019-12-29,20:06.6,40.3462,42.1595,5,4.3,0,4.2,4.3,0,0,Ke,GULLUDAG-NARMAN (ERZURUM) [South East  3.7 km]
1489,2.02E+13,2019-12-27,02:25.4,38.3513,38.9847,4.5,5.1,0,5.1,4.8,0,0,Ke,TOPALUSAGI-SIVRICE (ELAZIG) [North East  0.3 km]
1490,2.02E+13,2019-12-22,58:02.2,39.4555,40.0313,5,4.3,0,4.3,4.3,0,0,Ke,KIRKLAR-PULUMUR (TUNCELI) [South West  1.8 km]
1491,2.02E+13,2019-12-10,58:26.7,35.3425,26.5243,86.7,5.3,0,5.3,5.1,0,0,Ke,GIRIT ADASI (AKDENIZ)
1492,2.02E+13,2019-12-10,46:18.1,39.4522,27.915,8.7,4.3,0,4.3,4.1,0,0,Ke,BAYAT- (BALIKESIR) [North East  1.9 km]
1493,2.02E+13,2019-12-10,24:04.9,39.45,27.918,9.9,4.5,0,4.5,4.3,0,0,Ke,BAYAT- (BALIKESIR) [North East  1.9 km]
1494,2.02E+13,2019-12-10,14:02.7,39.4452,27.9245,9.2,5,0,5,4.8,0,0,Ke,AKCAKOY- (BALIKESIR) [West 1.9 km]
1495,2.02E+13,2019-12-03,46:00.1,35.3187,27.1677,7.7,4.2,0,4.2,4.2,0,0,Ke,AKDENIZ
1496,2.02E+13,2019-12-01,07:20.8,40.3302,42.1667,5,4.1,0,4,4.1,0,0,Ke,PARMAKDERE-SARIKAMIS (KARS) [North West  2.7 km]
1497,2.02E+13,2019-11-16,14:10.1,36.7747,29.999,69.3,4.4,0,4.4,4.2,0,0,Ke,BOZHUYUK-ELMALI (ANTALYA) [North West  2.1 km]
1498,2.02E+13,2019-11-03,18:33.9,36.4597,28.699,4.4,4.1,0,4,4.1,0,0,Ke,AKDENIZ
1499,2.02E+13,2019-11-01,17:04.1,36.5682,31.4103,86.3,4.1,0,4.1,3.9,0,0,Ke,MANAVGAT ACIKLARI-ANTALYA (AKDENIZ)
1500,2.02E+13,2019-10-24,06:46.7,36.451,28.6993,5.7,4.6,0,4.6,4.6,0,0,Ke,AKDENIZ
1501,2.02E+13,2019-10-20,53:52.5,38.9405,43.7447,6.8,4.3,0,4,4.3,0,0,Ke,KOSK KOYU-MURADIYE (VAN) [North East  2.1 km]
1502,2.02E+13,2019-10-10,52:03.3,40.6953,29.2597,10.3,4.1,0,4.1,3.8,0,0,Ke,YALOVA ACIKLARI (MARMARA DENIZI)
1503,2.02E+13,2019-10-05,51:37.3,36.0507,27.9818,87.5,4.5,0,4.5,4.3,0,0,Ke,RODOS ADASI (AKDENIZ)
1504,2.02E+13,2019-10-03,44:55.3,36.3028,28.558,14.6,5.2,0,5.2,5,0,0,Ke,AKDENIZ
1505,2.02E+13,2019-09-29,50:48.0,35.2032,27.7703,8.8,4.3,0,4,4.3,0,0,Ke,AKDENIZ
1506,2.02E+13,2019-09-27,35:47.4,40.425,26.112,12,4.1,0,4.1,3.9,0,0,Ke,SAROS KORFEZI (EGE DENIZI)
1507,2.02E+13,2019-09-26,20:18.5,40.8677,28.2318,9.5,4.2,0,4.2,4.2,0,0,Ke,SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI)
1508,2.02E+13,2019-09-26,26:36.2,40.8758,28.2943,15.1,4.4,0,4.4,4.2,0,0,Ke,MARMARA DENIZI
1509,2.02E+13,2019-09-26,59:24.6,40.8802,28.216,13.3,5.7,0,5.7,5.7,0,0,Ke,SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI)
1510,2.02E+13,2019-09-24,00:21.4,40.8745,28.212,9.9,4.7,0,4.7,4.5,0,0,Ke,SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI)
1511,2.02E+13,2019-09-23,09:02.6,36.0227,27.2343,12.1,4.1,0,4,4.1,0,0,Ke,AKDENIZ
1512,2.02E+13,2019-09-14,03:31.9,40.7603,32.9325,1.6,4.4,0,4.3,4.4,0,0,Ke,YESILOZ-CERKES (CANKIRI) [South West  1.5 km]
1513,2.02E+13,2019-09-14,08:43.5,40.7765,32.9563,6.6,4.2,0,4.1,4.2,0,0,Ke,YESILOZ-CERKES (CANKIRI) [North East  1.4 km]
1514,2.02E+13,2019-09-14,33:39.2,38.6727,44.8228,19.4,4.6,0,4.6,4.6,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
1515,2.02E+13,2019-09-14,45:59.5,40.752,32.9668,5,4.5,0,4.5,4.5,0,0,Ke,YALIOZU-CERKES (CANKIRI) [South West  2.4 km]
1516,2.02E+13,2019-09-14,03:11.1,40.7475,32.9705,6.1,5.1,0,5.1,4.8,0,0,Ke,YALIOZU-CERKES (CANKIRI) [South West  2.7 km]
1517,2.02E+13,2019-09-14,00:29.3,40.7305,32.9682,5,4.9,0,4.9,4.9,0,0,Ke,HACILAR-CERKES (CANKIRI) [North 3.0 km]
1518,2.02E+13,2019-09-10,22:44.8,41.0482,43.9187,5,4.7,0,4.7,4.7,0,0,Ke,AZERBAYCAN
1519,2.02E+13,2019-09-10,06:42.3,35.1837,28.095,1.9,4.3,0,4.1,4.3,0,0,Ke,AKDENIZ
1520,2.02E+13,2019-09-09,56:00.2,38.4967,44.2612,1.7,4.3,0,4.3,4.2,0,0,Ke,KECIKAYASI-SARAY (VAN) [South East  2.4 km]
1521,2.02E+13,2019-09-06,59:51.7,35.767,31.6502,10.2,4.3,0,4.3,4.1,0,0,Ke,AKDENIZ
1522,2.02E+13,2019-09-04,01:34.1,35.3658,27.7815,16,4.4,0,4.3,4.4,0,0,Ke,AKDENIZ
1523,2.02E+13,2019-08-30,21:04.8,37.5372,26.7665,16.8,4.5,0,4.5,4.5,0,0,Ke,EGE DENIZI
1524,2.02E+13,2019-08-30,38:13.8,37.5158,26.7573,10.7,4.6,0,4.5,4.6,0,0,Ke,ONIKI ADALAR (AKDENIZ)
1525,2.02E+13,2019-08-28,08:49.9,35.807,27.5747,10.6,4,0,4,3.9,0,0,Ke,AKDENIZ
1526,2.02E+13,2019-08-28,58:19.6,35.7835,27.592,15.2,5,0,5,4.8,0,0,Ke,AKDENIZ
1527,2.02E+13,2019-08-27,31:23.7,35.8097,27.5338,15.3,4.3,0,4.3,4.1,0,0,Ke,AKDENIZ
1528,2.02E+13,2019-08-21,50:22.7,39.3875,40.0113,6.5,4,0,3.9,4,0,0,Ke,KAYIRLAR-PULUMUR (TUNCELI) [South East  5.8 km]
1529,2.02E+13,2019-08-20,34:53.0,36.1645,31.1865,24.9,4.6,0,4.6,4.4,0,0,Ke,AKDENIZ
1530,2.02E+13,2019-08-20,37:08.3,37.8383,29.7262,7.7,4.1,0,4.1,4,0,0,Ke,CARDAK (DENIZLI) [North East  5.3 km]
1531,2.02E+13,2019-08-12,38:54.1,35.2465,27.986,83.5,4.1,0,3.9,4.1,0,0,Ke,AKDENIZ
1532,2.02E+13,2019-08-12,34:26.3,38.3322,40.8828,5,4.1,0,4,4.1,0,0,Ke,DOLAPDERE-SILVAN (DIYARBAKIR) [North West  3.0 km]
1533,2.02E+13,2019-08-08,25:29.2,37.9012,29.595,8.9,5.7,0,5.7,5.6,0,0,Ke,ARMUTALANI-BOZKURT (DENIZLI) [North West  0.9 km]
1534,2.02E+13,2019-08-08,19:35.9,37.8818,29.5797,8.9,4.2,0,4.2,4.1,0,0,Ke,ARMUTALANI-BOZKURT (DENIZLI) [South West  2.6 km]
1535,2.02E+13,2019-08-08,39:07.6,38.0182,26.8568,12.9,5,0,5,4.8,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
1536,2.02E+13,2019-08-03,51:23.1,35.1033,27.7952,8.6,5.1,0,5,5.1,0,0,Ke,AKDENIZ
1537,2.02E+13,2019-07-31,34:35.6,39.8097,27.2312,9.9,4.1,0,4.1,3.9,0,0,Ke,UCKABAAGAC-YENICE (CANAKKALE) [South West  1.4 km]
1538,2.02E+13,2019-07-31,57:06.6,39.678,41.4042,9.2,4.1,0,4,4.1,0,0,Ke,DUZYURT-TEKMAN (ERZURUM) [North East  2.2 km]
1539,2.02E+13,2019-07-19,33:43.7,35.9207,31.0758,19.8,4,0,4,3.7,0,0,Ke,AKDENIZ
1540,2.02E+13,2019-07-15,15:25.1,40.4648,41.762,2.2,4.6,0,4.5,4.6,0,0,Ke,CAMLIBEL-OLTU (ERZURUM) [South 2.6 km]
1541,2.02E+13,2019-07-10,56:25.8,37.096,43.4852,5,4.5,0,4.3,4.5,0,0,Ke,TURKIYE-IRAK SINIR BOLGESI
1542,2.02E+13,2019-07-03,02:09.4,35.0793,27.8252,6.8,4.4,0,4.3,4.4,0,0,Ke,AKDENIZ
